"Año","Estado","Fondo","Mdp","Población","Percápita"
2000,"Colima","Fondo para la infraestructura social estatal",7,"   550,291.0","   12.7"
2000,"Colima","Fondo de aportaciones para los servicios de salud",558.5,"   550,291.0","1,014.9"
2000,"Colima","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",141.2,"   550,291.0","  256.6"
2000,"Colima","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",94.4,"   550,291.0","  171.5"
2000,"Colima","Fondo de aportaciones para la educación básica y formal",1675.4,"   550,291.0","3,044.6"
2000,"Chiapas","Fondo de aportaciones para los servicios de salud",1810.5," 4,164,853.0","  434.7"
2000,"Chiapas","Fondo para la infraestructura social estatal",290.3," 4,164,853.0","   69.7"
2000,"Chiapas","Apoyos para infraestructura educativa",155.7," 4,164,853.0","   37.4"
2000,"Chiapas","Fondo de aportaciones para la educación tecnológica y de adultos",114.8," 4,164,853.0","   27.6"
2000,"Chiapas","Apoyos alimentarios",189.2," 4,164,853.0","   45.4"
2000,"Chiapas","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",351.6," 4,164,853.0","   84.4"
2000,"Chiapas","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1037.5," 4,164,853.0","  249.1"
2000,"Chiapas","Total",16102.5," 4,164,853.0","3,866.3"
2000,"Chiapas","Fondo para la infraestructura social municipal",2104.7," 4,164,853.0","  505.3"
2000,"Chiapas","Apoyos para la educaciónn superior",29," 4,164,853.0","    7.0"
2000,"Chiapas","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 4,164,853.0","    0.0"
2000,"Chiapas","Fondo de aportaciones para la infraestructura social",2395," 4,164,853.0","  575.0"
2000,"Chiapas","Fondo de aportaciones múltiples",373.9," 4,164,853.0","   89.8"
2000,"Chiapas","Fondo de aportaciones para la educación básica y formal",10019.3," 4,164,853.0","2,405.7"
2000,"Chihuahua","Apoyos alimentarios",65.6," 2,987,927.0","   21.9"
2000,"Chihuahua","Apoyos para la educaciónn superior",89.1," 2,987,927.0","   29.8"
2000,"Chihuahua","Fondo de aportaciones para los servicios de salud",972.8," 2,987,927.0","  325.6"
2000,"Chihuahua","Fondo para la infraestructura social municipal",383.3," 2,987,927.0","  128.3"
2000,"Chihuahua","Fondo de aportaciones para la educación tecnológica y de adultos",115.9," 2,987,927.0","   38.8"
2000,"Chihuahua","Fondo de aportaciones múltiples",244.3," 2,987,927.0","   81.8"
2000,"Chihuahua","Total",8448," 2,987,927.0","2,827.4"
2000,"Chihuahua","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",274.4," 2,987,927.0","   91.8"
2000,"Chihuahua","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",808.4," 2,987,927.0","  270.6"
2000,"Chihuahua","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,987,927.0","    0.0"
2000,"Chihuahua","Fondo para la infraestructura social estatal",52.8," 2,987,927.0","   17.7"
2000,"Chihuahua","Fondo de aportaciones para la infraestructura social",436.1," 2,987,927.0","  146.0"
2000,"Chihuahua","Fondo de aportaciones para la educación básica y formal",5596," 2,987,927.0","1,872.9"
2000,"Chihuahua","Apoyos para infraestructura educativa",89.6," 2,987,927.0","   30.0"
2000,"Distrito Federal","Fondo para la infraestructura social estatal",0," 8,944,935.0","    0.0"
2000,"Distrito Federal","Fondo de aportaciones para los servicios de salud",2130," 8,944,935.0","  238.1"
2000,"Distrito Federal","Fondo de aportaciones múltiples",1036.5," 8,944,935.0","  115.9"
2000,"Distrito Federal","Fondo de aportaciones para la infraestructura social",0," 8,944,935.0","    0.0"
2000,"Distrito Federal","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",0," 8,944,935.0","    0.0"
2000,"Distrito Federal","Apoyos para la educaciónn superior",0," 8,944,935.0","    0.0"
2000,"Distrito Federal","Fondo para la infraestructura social municipal",0," 8,944,935.0","    0.0"
2000,"Distrito Federal","Apoyos alimentarios",1036.5," 8,944,935.0","  115.9"
2000,"Distrito Federal","Apoyos para infraestructura educativa",0," 8,944,935.0","    0.0"
2000,"Distrito Federal","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 8,944,935.0","    0.0"
2000,"Distrito Federal","Total",25535.5," 8,944,935.0","2,854.7"
2000,"Distrito Federal","Fondo de aportaciones para la educación tecnológica y de adultos",0," 8,944,935.0","    0.0"
2000,"Distrito Federal","Fondo de aportaciones para la educación básica y formal",0," 8,944,935.0","    0.0"
2000,"Distrito Federal","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",591.5," 8,944,935.0","   66.1"
2001,"Aguascalientes","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",122.5," 1,025,563.0","  119.4"
2001,"Aguascalientes","Fondo para la infraestructura social municipal",102.1," 1,025,563.0","   99.6"
2001,"Aguascalientes","Fondo para la infraestructura social estatal",14," 1,025,563.0","   13.7"
2001,"Aguascalientes","Total",3871.9," 1,025,563.0","3,775.4"
2001,"Aguascalientes","Fondo de aportaciones para la educación básica y formal",2543.5," 1,025,563.0","2,480.1"
2001,"Aguascalientes","Apoyos para infraestructura educativa",57.4," 1,025,563.0","   56.0"
2001,"Aguascalientes","Fondo de aportaciones para la infraestructura social",116.2," 1,025,563.0","  113.3"
2001,"Aguascalientes","Fondo de aportaciones múltiples",137.6," 1,025,563.0","  134.2"
2001,"Aguascalientes","Apoyos alimentarios",59.7," 1,025,563.0","   58.2"
2001,"Aguascalientes","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,025,563.0","    0.0"
2001,"Aguascalientes","Apoyos para la educaciónn superior",20.5," 1,025,563.0","   20.0"
2001,"Aguascalientes","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",287.8," 1,025,563.0","  280.6"
2001,"Aguascalientes","Fondo de aportaciones para los servicios de salud",604.7," 1,025,563.0","  589.6"
2001,"Aguascalientes","Fondo de aportaciones para la educación tecnológica y de adultos",59.7," 1,025,563.0","   58.2"
2001,"Durango","Apoyos para la educaciónn superior",12.7," 1,511,810.0","    8.4"
2001,"Durango","Apoyos alimentarios",130.7," 1,511,810.0","   86.4"
2001,"Durango","Fondo para la infraestructura social estatal",56.9," 1,511,810.0","   37.7"
2001,"Durango","Total",6623.3," 1,511,810.0","4,381.0"
2001,"Durango","Apoyos para infraestructura educativa",73.1," 1,511,810.0","   48.4"
2001,"Durango","Fondo de aportaciones para la educación tecnológica y de adultos",69.3," 1,511,810.0","   45.9"
2001,"Durango","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",212.1," 1,511,810.0","  140.3"
2001,"Durango","Fondo para la infraestructura social municipal",412.8," 1,511,810.0","  273.1"
2001,"Durango","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",440.9," 1,511,810.0","  291.6"
2001,"Durango","Fondo de aportaciones para los servicios de salud",815.2," 1,511,810.0","  539.2"
2001,"Durango","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,511,810.0","    0.0"
2001,"Durango","Fondo de aportaciones para la infraestructura social",469.8," 1,511,810.0","  310.7"
2001,"Durango","Fondo de aportaciones para la educación básica y formal",4399.5," 1,511,810.0","2,910.1"
2001,"Durango","Fondo de aportaciones múltiples",216.5," 1,511,810.0","  143.2"
2001,"Guanajuato","Apoyos alimentarios",63.9," 5,170,538.0","   12.4"
2001,"Guanajuato","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1420," 5,170,538.0","  274.6"
2001,"Guanajuato","Fondo de aportaciones para la infraestructura social",1529.4," 5,170,538.0","  295.8"
2001,"Guanajuato","Fondo de aportaciones para los servicios de salud",1423," 5,170,538.0","  275.2"
2001,"Guanajuato","Fondo para la infraestructura social municipal",1344," 5,170,538.0","  259.9"
2001,"Guanajuato","Fondo para la infraestructura social estatal",185.3," 5,170,538.0","   35.8"
2001,"Guanajuato","Fondo de aportaciones para la educación básica y formal",7768.5," 5,170,538.0","1,502.5"
2001,"Guanajuato","Fondo de aportaciones para la educación tecnológica y de adultos",171.9," 5,170,538.0","   33.2"
2001,"Guanajuato","Fondo de aportaciones múltiples",234," 5,170,538.0","   45.3"
2001,"Guanajuato","Total",12865.1," 5,170,538.0","2,488.2"
2001,"Guanajuato","Apoyos para infraestructura educativa",142.9," 5,170,538.0","   27.6"
2001,"Guanajuato","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 5,170,538.0","    0.0"
2001,"Guanajuato","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",318.3," 5,170,538.0","   61.6"
2001,"Guanajuato","Apoyos para la educaciónn superior",27.2," 5,170,538.0","    5.3"
2001,"Guerrero","Fondo de aportaciones múltiples",389.6," 3,240,532.0","  120.2"
2001,"Guerrero","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",937.4," 3,240,532.0","  289.3"
2001,"Guerrero","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",248.8," 3,240,532.0","   76.8"
2001,"Guerrero","Apoyos para infraestructura educativa",182.2," 3,240,532.0","   56.2"
2001,"Guerrero","Fondo de aportaciones para la educación básica y formal",9866.2," 3,240,532.0","3,044.6"
2001,"Guerrero","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 3,240,532.0","    0.0"
2001,"Guerrero","Apoyos para la educaciónn superior",15.1," 3,240,532.0","    4.7"
2001,"Guerrero","Apoyos alimentarios",192.3," 3,240,532.0","   59.3"
2001,"Guerrero","Fondo de aportaciones para la educación tecnológica y de adultos",150.9," 3,240,532.0","   46.6"
2001,"Guerrero","Fondo para la infraestructura social estatal",297.3," 3,240,532.0","   91.7"
2001,"Guerrero","Fondo para la infraestructura social municipal",2155.3," 3,240,532.0","  665.1"
2001,"Guerrero","Fondo de aportaciones para la infraestructura social",2452.6," 3,240,532.0","  756.9"
2001,"Guerrero","Total",15987.3," 3,240,532.0","4,933.6"
2001,"Guerrero","Fondo de aportaciones para los servicios de salud",1941.9," 3,240,532.0","  599.3"
2001,"Hidalgo","Fondo de aportaciones para los servicios de salud",1056," 2,408,458.0","  438.5"
2001,"Hidalgo","Fondo para la infraestructura social municipal",884.6," 2,408,458.0","  367.3"
2001,"Hidalgo","Fondo de aportaciones para la educación tecnológica y de adultos",89.4," 2,408,458.0","   37.1"
2001,"Hidalgo","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",680.3," 2,408,458.0","  282.5"
2001,"Hidalgo","Fondo de aportaciones múltiples",287.3," 2,408,458.0","  119.3"
2001,"Hidalgo","Fondo de aportaciones para la infraestructura social",1006.6," 2,408,458.0","  417.9"
2001,"Hidalgo","Fondo para la infraestructura social estatal",122," 2,408,458.0","   50.7"
2001,"Hidalgo","Total",9718," 2,408,458.0","4,034.9"
2001,"Hidalgo","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",212.2," 2,408,458.0","   88.1"
2001,"Hidalgo","Apoyos para la educaciónn superior",27," 2,408,458.0","   11.2"
2001,"Hidalgo","Apoyos alimentarios",132.8," 2,408,458.0","   55.1"
2001,"Hidalgo","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,408,458.0","    0.0"
2001,"Hidalgo","Fondo de aportaciones para la educación básica y formal",6386.1," 2,408,458.0","2,651.5"
2001,"Hidalgo","Apoyos para infraestructura educativa",127.5," 2,408,458.0","   52.9"
2001,"Jalisco","Fondo de aportaciones múltiples",422.8," 6,592,401.0","   64.1"
2001,"Jalisco","Fondo de aportaciones para la educación tecnológica y de adultos",227.8," 6,592,401.0","   34.6"
2001,"Jalisco","Apoyos para la educaciónn superior",52.7," 6,592,401.0","    8.0"
2001,"Jalisco","Fondo de aportaciones para los servicios de salud",2564.5," 6,592,401.0","  389.0"
2001,"Jalisco","Fondo para la infraestructura social estatal",138.4," 6,592,401.0","   21.0"
2001,"Jalisco","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 6,592,401.0","    0.0"
2001,"Jalisco","Fondo de aportaciones para la educación básica y formal",10105.1," 6,592,401.0","1,532.8"
2001,"Jalisco","Fondo de aportaciones para la infraestructura social",1142.1," 6,592,401.0","  173.2"
2001,"Jalisco","Total",16758.8," 6,592,401.0","2,542.1"
2001,"Jalisco","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",368.9," 6,592,401.0","   56.0"
2001,"Jalisco","Apoyos alimentarios",129.6," 6,592,401.0","   19.7"
2001,"Jalisco","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1927.6," 6,592,401.0","  292.4"
2001,"Jalisco","Fondo para la infraestructura social municipal",1003.7," 6,592,401.0","  152.3"
2001,"Jalisco","Apoyos para infraestructura educativa",240.5," 6,592,401.0","   36.5"
2001,"México","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",653,"13,195,345.0","   49.5"
2001,"México","Fondo de aportaciones para la educación tecnológica y de adultos",558.6,"13,195,345.0","   42.3"
2001,"México","Fondo de aportaciones para la educación básica y formal",18720.9,"13,195,345.0","1,418.8"
2001,"México","Fondo para la infraestructura social municipal",2024.2,"13,195,345.0","  153.4"
2001,"México","Apoyos para la educaciónn superior",98.5,"13,195,345.0","    7.5"
2001,"México","Apoyos para infraestructura educativa",288.7,"13,195,345.0","   21.9"
2001,"México","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",3989.5,"13,195,345.0","  302.3"
2001,"México","Total",31386.3,"13,195,345.0","2,378.6"
2001,"México","Fondo de aportaciones múltiples",583.7,"13,195,345.0","   44.2"
2001,"México","Fondo de aportaciones para la infraestructura social",2303.4,"13,195,345.0","  174.6"
2001,"México","Apoyos alimentarios",196.5,"13,195,345.0","   14.9"
2001,"México","Fondo para la infraestructura social estatal",279.1,"13,195,345.0","   21.2"
2001,"México","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0,"13,195,345.0","    0.0"
2001,"México","Fondo de aportaciones para los servicios de salud",4577.3,"13,195,345.0","  346.9"
2001,"Michoacán de Ocampo","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1213.4," 4,176,873.0","  290.5"
2001,"Michoacán de Ocampo","Fondo de aportaciones para los servicios de salud",1377.4," 4,176,873.0","  329.8"
2001,"Michoacán de Ocampo","Fondo para la infraestructura social estatal",198.8," 4,176,873.0","   47.6"
2001,"Michoacán de Ocampo","Total",14823.6," 4,176,873.0","3,549.0"
2001,"Michoacán de Ocampo","Fondo de aportaciones para la educación tecnológica y de adultos",180.2," 4,176,873.0","   43.1"
2001,"Michoacán de Ocampo","Apoyos para infraestructura educativa",163.7," 4,176,873.0","   39.2"
2001,"Michoacán de Ocampo","Fondo de aportaciones para la educación básica y formal",9777.5," 4,176,873.0","2,340.9"
2001,"Michoacán de Ocampo","Fondo de aportaciones múltiples",331," 4,176,873.0","   79.2"
2001,"Michoacán de Ocampo","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",303.8," 4,176,873.0","   72.7"
2001,"Michoacán de Ocampo","Fondo para la infraestructura social municipal",1441.6," 4,176,873.0","  345.1"
